sample_id,negative_type,gene_ids,target_size,actual_size,seed,split,source_pathway_id,source_database,source_family,source_pathway_id_1,source_pathway_id_2,source_pathway_id_3,source_family_1,source_family_2,source_family_3,kept_fraction,replaced_fraction,replacement_fraction,n_kept,n_replaced,contribution_fraction_1,contribution_fraction_2,contribution_fraction_3,random_fill_count,max_overlap_with_curated,closest_curated_pathway
TEST_NEG_seed42_full_replacement_shuffled_0023,full_replacement_shuffled,"AT1G09780,AT1G68210,AT2G02061,AT2G07727,AT5G37750,AT5G51970",6,6,20042,test,AC_PWY-6754,AraCyc,Degradation/catabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,6,NA,NA,NA,0,0.5,ath01100
TEST_NEG_seed42_full_replacement_shuffled_0024,full_replacement_shuffled,"AT1G03360,AT1G03850,AT1G04850,AT1G05087,AT1G06148,AT1G06220,AT1G07000,AT1G07885,AT1G08100,AT1G09370,AT1G10050,AT1G10400,AT1G10950,AT1G11680,AT1G16025,AT1G16910,AT1G18020,AT1G18190,AT1G18485,AT1G18720,AT1G19660,AT1G20132,AT1G22920,AT1G26976,AT1G27660,AT1G27720,AT1G29140,AT1G31360,AT1G32120,AT1G33540,AT1G34300,AT1G34760,AT1G40087,AT1G46768,AT1G48120,AT1G49590,AT1G50500,AT1G54100,AT1G54950,AT1G55080,AT1G56080,AT1G56340,AT1G58110,AT1G58470,AT1G60390,AT1G61850,AT1G62020,AT1G63050,AT1G64550,AT1G65480,AT1G66000,AT1G66060,AT1G66350,AT1G66700,AT1G69980,AT1G71691,AT1G72490,AT1G73350,AT1G73510,AT1G75920,AT1G77640,AT1G78730,AT2G02870,AT2G03965,AT2G04790,AT2G06105,AT2G07120,AT2G07340,AT2G07736,AT2G13540,AT2G13610,AT2G14850,AT2G16485,AT2G18300,AT2G18970,AT2G21280,AT2G22900,AT2G24150,AT2G24490,AT2G24960,AT2G26320,AT2G26440,AT2G27600,AT2G29400,AT2G30933,AT2G31440,AT2G32610,AT2G32660,AT2G33130,AT2G33190,AT2G35270,AT2G35733,AT2G36770,AT2G37110,AT2G37805,AT2G40410,AT2G40880,AT2G42890,AT2G42910,AT2G43610,AT2G44480,AT2G45760,AT2G48130,AT3G01490,AT3G01600,AT3G02040,AT3G03220,AT3G04820,AT3G05380,AT3G05900,AT3G08920,AT3G09100,AT3G09210,AT3G09890,AT3G10890,AT3G11680,AT3G11760,AT3G11964,AT3G12510,AT3G12560,AT3G13300,AT3G13610,AT3G13650,AT3G13760,AT3G14395,AT3G14450,AT3G17060,AT3G17070,AT3G18740,AT3G18780,AT3G19350,AT3G19880,AT3G23610,AT3G24570,AT3G26300,AT3G26500,AT3G27550,AT3G29130,AT3G30320,AT3G44130,AT3G44560,AT3G44716,AT3G45330,AT3G45640,AT3G47030,AT3G48210,AT3G51171,AT3G51290,AT3G52880,AT3G53180,AT3G53220,AT3G54580,AT3G55566,AT3G55860,AT3G56730,AT3G58190,AT3G59820,AT3G60550,AT3G60780,AT3G61175,AT3G61460,AT3G61930,AT3G62890,AT4G00710,AT4G00780,AT4G00889,AT4G02220,AT4G03113,AT4G03150,AT4G03153,AT4G03443,AT4G03470,AT4G08263,AT4G08270,AT4G08410,AT4G08550,AT4G08770,AT4G11110,AT4G11140,AT4G11240,AT4G11450,AT4G11990,AT4G13530,AT4G14210,AT4G14342,AT4G14640,AT4G14920,AT4G16940,AT4G17090,AT4G17905,AT4G18465,AT4G18760,AT4G19905,AT4G19930,AT4G20330,AT4G23110,AT4G24460,AT4G25290,AT4G26490,AT4G28990,AT4G30680,AT4G32272,AT4G32300,AT4G33830,AT4G34412,AT4G34460,AT4G35519,AT4G37640,AT4G38560,AT4G39360,AT4G39380,AT5G02020,AT5G02730,AT5G04720,AT5G05280,AT5G06030,AT5G06240,AT5G07060,AT5G08855.1,AT5G09370,AT5G09420,AT5G10030,AT5G10240,AT5G10870,AT5G11150,AT5G12330,AT5G12930,AT5G13090,AT5G13780,AT5G13910,AT5G15090,AT5G16890,AT5G17520,AT5G18065,AT5G18620,AT5G18661,AT5G19270,AT5G19633,AT5G19930,AT5G22480,AT5G23170,AT5G23180,AT5G24480,AT5G24530,AT5G26749,AT5G27770,AT5G28040,AT5G28640,AT5G28810,AT5G34883,AT5G36930,AT5G36970,AT5G37170,AT5G39220,AT5G39590,AT5G39910,AT5G40395.1,AT5G41080,AT5G42620,AT5G42895,AT5G48060,AT5G48120,AT5G48790,AT5G50280,AT5G52300,AT5G52870,AT5G57720,AT5G58340,AT5G59730,AT5G61200,AT5G62280,AT5G63063,AT5G64320,AT5G64490,AT5G65205",275,275,20042,test,ath01200,KEGG,Other KEGG/cellular,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,275,NA,NA,NA,0,0.25,ath04081
TEST_NEG_seed42_full_replacement_shuffled_0025,full_replacement_shuffled,"AT1G14850,AT2G01560,AT2G01660,AT2G16505,AT2G34750,AT3G01150,AT3G14060,AT3G28910,AT4G31230,AT5G08141,AT5G10830,AT5G25195",12,12,20042,test,AC_PWY-5143,AraCyc,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,12,NA,NA,NA,0,0.08333333333333333,ath03013
TEST_NEG_seed42_full_replacement_shuffled_0026,full_replacement_shuffled,"AT1G18990,AT1G20880,AT1G67780,AT1G74790,AT3G24020,AT4G25630,AT5G17190,AT5G18630",8,8,20042,test,AC_PWY-7634,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,8,NA,NA,NA,0,0.125,AC_LIPASYN-PWY
TEST_NEG_seed42_full_replacement_shuffled_0027,full_replacement_shuffled,"AT1G01370,AT1G17700,AT1G48790,AT1G52325,AT1G60080,AT1G69410,AT2G04900,AT2G18670,AT2G25900,AT2G29980,AT2G32620,AT3G08790,AT3G15770,AT3G49480,AT3G55920,AT3G60070,AT4G00290,AT4G03490,AT4G19950,AT4G27760,AT4G38320,AT4G38380,AT5G16080,AT5G18860,AT5G40910,AT5G55500,AT5G64630,AT5G66190",28,28,20042,test,AC_PWY-5992,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,28,NA,NA,NA,0,0.2,AC_PWY-6599
TEST_NEG_seed42_full_replacement_shuffled_0028,full_replacement_shuffled,"AT1G03890,AT1G30800,AT1G32180,AT1G77400,AT2G41720,AT2G41810,AT2G42440,AT2G45280,AT3G16620,AT3G42640,AT3G47250,AT3G49720,AT3G54940,AT3G55130,AT4G00570,AT5G07480,AT5G08460,AT5G13110,AT5G22545,AT5G45105,AT5G46050",21,21,20042,test,AC_GLYOXYLATE-BYPASS,AraCyc,Other AraCyc,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,21,NA,NA,NA,0,0.14285714285714285,ath01100
TEST_NEG_seed42_full_replacement_shuffled_0029,full_replacement_shuffled,"AT1G01355,AT1G04150,AT1G17480,AT1G30790,AT1G54115,AT1G54320,AT1G56030,AT2G14680,AT2G27360,AT2G28220,AT2G31280,AT2G40940,AT3G08960,AT3G10185,AT3G10480,AT3G12710,AT3G28730,AT3G48320,AT3G51220,AT3G53060,AT3G62330,AT4G03070,AT4G05160,AT4G22870,AT4G35220,AT5G14640,AT5G18140,AT5G38360,AT5G50750",29,29,20042,test,AC_PWY-7196,AraCyc,Degradation/catabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,29,NA,NA,NA,0,0.1111111111111111,AC_PWY-641
TEST_NEG_seed42_full_replacement_shuffled_0030,full_replacement_shuffled,"AT1G10020,AT1G13060,AT1G21250,AT1G22700,AT1G51370,AT1G51890,AT1G58370,AT1G64430,AT2G02890,AT2G07686,AT2G19440,AT2G22840,AT2G39640,AT3G05540,AT3G06930,AT3G09020,AT3G21600,AT3G28340,AT3G44940,AT3G50100,AT3G55790,AT3G57140,AT3G57830,AT3G61040,AT3G62990,AT4G00490,AT4G00550,AT4G14096,AT4G16410,AT4G20070,AT4G23430,AT4G39790,AT5G14515,AT5G19240,AT5G20360,AT5G22794,AT5G23190,AT5G38747,AT5G61090,AT5G66730",40,40,20042,test,AC_PWY-6733,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,40,NA,NA,NA,0,0.2,ath00601
TEST_NEG_seed42_full_replacement_shuffled_0031,full_replacement_shuffled,"AT1G04985,AT1G15020,AT1G22450,AT1G61170,AT1G62580,AT1G63070,AT1G68585,AT1G75830,AT2G01100,AT2G10965,AT2G12465,AT2G13100,AT2G15220,AT2G17220,AT2G22460,AT2G29560,AT2G38870,AT3G02250,AT3G13650,AT3G15950,AT3G17190,AT3G17710,AT3G44766,AT4G01610,AT4G09035,AT4G19230,AT4G34410,AT5G04980,AT5G27410",29,29,20042,test,AC_PWY-7196,AraCyc,Degradation/catabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,29,NA,NA,NA,0,0.125,ath04820
TEST_NEG_seed42_full_replacement_shuffled_0032,full_replacement_shuffled,"AT1G05440,AT1G07630,AT1G13080,AT1G13460,AT1G16180,AT1G19180,AT1G21940,AT1G31470,AT1G32030,AT1G68370,AT1G69440,AT1G74210,AT1G74960,AT1G80410,AT2G02990,AT2G12400,AT2G20710,AT2G20880,AT2G25100,AT2G27500,AT2G29730,AT3G10240,AT3G13600,AT3G18250,AT3G19130,AT3G44350,AT3G48940,AT3G51970,AT3G54830,AT4G00200,AT5G49390,AT5G52170,AT5G60000,AT5G60340",34,34,20042,test,ath00770,KEGG,Cofactor/vitamin metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,34,NA,NA,NA,0,0.1111111111111111,ath04082
TEST_NEG_seed42_full_replacement_shuffled_0033,full_replacement_shuffled,"AT1G01390,AT1G06390,AT1G19070,AT1G33930,AT1G38065,AT1G55947,AT1G65541,AT1G74220,AT1G77870,AT1G78490,AT2G03010,AT2G15345,AT2G18080,AT2G23690,AT2G30250,AT2G31260,AT2G31660,AT2G34560,AT2G39310,AT2G41310,AT2G42465,AT3G05460,AT3G06550,AT3G11240,AT3G12780,AT3G14570,AT3G15380,AT3G19930,AT3G25490,AT3G43720,AT3G54070,AT3G57200,AT4G04415,AT4G10200,AT4G15420,AT4G16840,AT4G19920,AT4G25500,AT4G26590,AT4G37840,AT4G37930,AT5G03140,AT5G04980,AT5G07540,AT5G07830,AT5G09270,AT5G10650,AT5G11880,AT5G13580,AT5G14280,AT5G38747,AT5G48670,AT5G48830,AT5G55970",54,54,20042,test,ath00330,KEGG,Amino acid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,54,NA,NA,NA,0,0.16666666666666666,ath00470
TEST_NEG_seed42_full_replacement_shuffled_0034,full_replacement_shuffled,"AT1G01650,AT1G14315,AT2G01430,AT2G03250,AT2G22870,AT3G02380,AT3G03820,AT4G04470,AT4G12720,AT4G33740,AT5G28380,AT5G48905",12,12,20042,test,AC_PWYQT-4445,AraCyc,Degradation/catabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,12,NA,NA,NA,0,0.08333333333333333,ath00230
TEST_NEG_seed42_full_replacement_shuffled_0035,full_replacement_shuffled,"AT1G01260,AT1G02530,AT1G02640,AT1G04430,AT1G06460,AT1G14185,AT1G17080,AT1G17310,AT1G18840,AT1G20800,AT1G27045,AT1G27430,AT1G27700,AT1G29400,AT1G31255,AT1G53200,AT1G57290.1,AT1G59840,AT1G77440,AT2G04060,AT2G19730,AT2G22690,AT2G25735,AT2G28550,AT2G30490,AT2G31170,AT2G31700,AT2G35500,AT2G37000,AT2G42250,AT2G45350,AT2G45360,AT3G02645,AT3G11460,AT3G49551,AT3G49660,AT3G50740,AT3G51670,AT3G54870,AT3G58020,AT3G59130,AT3G60420,AT3G63310,AT4G12460,AT4G14905,AT4G20230,AT4G25200,AT4G25990,AT4G29150,AT4G32170,AT4G34160,AT4G34900,AT5G04347,AT5G04510,AT5G11590,AT5G14860,AT5G18407,AT5G24980,AT5G27650,AT5G36820,AT5G38550,AT5G39950,AT5G43510,AT5G46240,AT5G53760,AT5G53930,AT5G57800,AT5G59670,AT5G60964,AT5G61412",70,70,20042,test,ath00260,KEGG,Amino acid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,70,NA,NA,NA,0,0.16666666666666666,AC_PWY-6622
TEST_NEG_seed42_full_replacement_shuffled_0036,full_replacement_shuffled,"AT1G12680,AT1G12940,AT1G24400,AT1G28690,AT1G52470,AT1G70820,AT1G76610,AT2G02910,AT2G17950,AT3G11420,AT3G21790,AT3G58060,AT4G21770,AT4G27880,AT4G30662,AT5G13565,AT5G44400",17,17,20042,test,AC_PWY-6606,AraCyc,Degradation/catabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,17,NA,NA,NA,0,0.14285714285714285,AC_DTDPRHAMSYN-PWY
TEST_NEG_seed42_full_replacement_shuffled_0037,full_replacement_shuffled,"AT1G02680,AT1G19270,AT1G22050,AT1G29060,AT1G30160,AT1G54385,AT1G60010,AT1G74250,AT1G75160,AT1G78740,AT2G18150,AT2G20390,AT2G22490,AT2G34170,AT2G38500,AT2G40590,AT3G01820,AT3G02000,AT3G13850,AT3G22333,AT3G32200,AT3G46390,AT3G47670,AT4G13410,AT4G15530,AT4G16957,AT4G18040,AT4G21326,AT4G22650,AT4G24275,AT5G04933,AT5G15533,AT5G22500,AT5G25140,AT5G35927,AT5G40900,AT5G45790,AT5G47070,AT5G50840,AT5G60700",40,40,20042,test,ath04981,KEGG,Cofactor/vitamin metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,40,NA,NA,NA,0,0.1,ath01110
TEST_NEG_seed42_full_replacement_shuffled_0038,full_replacement_shuffled,"AT1G14420,AT1G17340,AT1G35617,AT1G58170,AT1G66465,AT2G05430,AT2G05630,AT2G15280,AT2G25900,AT3G22510,AT3G50820,AT3G54270,AT4G07675,AT4G20947,AT4G25800,AT5G26150,AT5G34581,AT5G45160,AT5G49940,AT5G58540,AT5G65670",21,21,20042,test,AC_GLYOXYLATE-BYPASS,AraCyc,Other AraCyc,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,21,NA,NA,NA,0,0.14285714285714285,ath01100
TEST_NEG_seed42_full_replacement_shuffled_0039,full_replacement_shuffled,"AT1G02990,AT1G04600,AT1G12640,AT1G14840,AT1G29350,AT1G53635,AT1G55520,AT1G68170,AT2G15560,AT2G26520,AT2G28710,AT2G30370,AT3G55990,AT3G61040,AT4G14480,AT4G20330,AT5G03630,AT5G20447,AT5G40580,AT5G45620,AT5G49890,AT5G50510,AT5G60040,AT5G62780,AT5G63920",25,25,20042,test,AC_PWY-3742,AraCyc,Cofactor/vitamin metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,25,NA,NA,NA,0,0.08,ath01100
TEST_NEG_seed42_full_replacement_shuffled_0040,full_replacement_shuffled,"AT1G17460,AT1G30140,AT1G33055,AT1G74850,AT1G79790,AT2G30660,AT2G38320,AT2G43261,AT3G06700,AT3G08680,AT3G51790,AT4G20220,AT4G24715,AT4G26960,AT5G13920,AT5G40060,AT5G52655",17,17,20042,test,AC_PWYQT-4449,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,17,NA,NA,NA,0,0.11764705882352941,ath01100
TEST_NEG_seed42_full_replacement_shuffled_0041,full_replacement_shuffled,"AT1G04490,AT1G65250,AT1G74990,AT2G20180,AT2G20510,AT2G42005,AT3G06778,AT3G12833,AT3G26080,AT3G48260,AT4G00660,AT5G14275,AT5G40460,AT5G41220,AT5G47010",15,15,20042,test,AC_PWY-2261,AraCyc,Other AraCyc,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,15,NA,NA,NA,0,0.06666666666666667,AC_PWY-6842
TEST_NEG_seed42_full_replacement_shuffled_0042,full_replacement_shuffled,"AT1G01860,AT1G05835,AT1G06870,AT1G07290,AT1G10170,AT1G13530,AT1G14686,AT1G15890,AT1G16430,AT1G26970,AT1G48230,AT1G51970,AT1G52730,AT1G58270,AT1G59835,AT1G64910,AT1G67800,AT1G70900,AT2G01240,AT2G04530,AT2G18010,AT2G19930,AT2G26760,AT2G43750,AT3G06880,AT3G22790,AT3G53090,AT3G54920,AT3G56240,AT3G56930,AT3G61260,AT3G62600,AT4G03620,AT4G08770,AT4G14815,AT4G18530,AT4G20325,AT4G21820,AT4G29103,AT4G35380,AT4G38900,AT5G03010,AT5G03870,AT5G07510,AT5G13300,AT5G15570,AT5G16310,AT5G20045,AT5G20400,AT5G22440,AT5G25330,AT5G38378,AT5G39990,AT5G48050,AT5G52540,AT5G54990",56,56,20042,test,ath00400,KEGG,Amino acid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,56,NA,NA,NA,0,0.05357142857142857,ath01100
TEST_NEG_seed42_full_replacement_shuffled_0043,full_replacement_shuffled,"AT1G07790,AT1G16790,AT1G52603,AT1G56060,AT1G60090,AT2G07669,AT2G17890,AT3G04854,AT3G28250,AT3G29780,AT4G15410,AT4G18670,AT4G22780,AT5G07150,AT5G19540,AT5G26820,AT5G60550",17,17,20042,test,AC_PWYQT-4449,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,17,NA,NA,NA,0,0.058823529411764705,ath00460
TEST_NEG_seed42_full_replacement_shuffled_0044,full_replacement_shuffled,"AT1G42440,AT1G78560,AT1G78700,AT2G40300,AT3G01050,AT3G10380,AT3G23635,AT3G45320,AT3G49120,AT4G31780,AT5G25560,AT5G46860",12,12,20042,test,ath00590,KEGG,Other KEGG/cellular,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,12,NA,NA,NA,0,0.16666666666666666,AC_PWY-401
TEST_NEG_seed42_full_replacement_shuffled_0045,full_replacement_shuffled,"AT1G03440,AT1G05894,AT2G24050,AT2G45190,AT4G02340,AT5G37474",6,6,20042,test,AC_PWY-5350,AraCyc,Other AraCyc,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,6,NA,NA,NA,0,0.0,
TEST_NEG_seed42_full_replacement_shuffled_0046,full_replacement_shuffled,"AT1G21850,AT1G49015,AT1G53390,AT1G54260,AT1G71470,AT2G14460,AT2G46530,AT3G10985,AT3G17930,AT3G18410,AT3G19140,AT3G19620,AT3G21940,AT3G28310,AT3G48070,AT3G54363,AT3G57310,AT3G63340,AT4G01950,AT4G04110,AT4G16024,AT4G17910,AT4G34280,AT4G35730,AT5G05020,AT5G42770,AT5G45105,AT5G60800",28,28,20042,test,AC_PWY-5992,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,28,NA,NA,NA,0,0.14285714285714285,ath01100
TEST_NEG_seed42_full_replacement_shuffled_0047,full_replacement_shuffled,"AT2G17036,AT3G03830,AT3G63210,AT4G00580,AT4G03728,AT4G21980,AT5G03860,AT5G10435,AT5G60720",9,9,20042,test,ath00591,KEGG,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,9,NA,NA,NA,0,0.1111111111111111,AC_GLYOXYLATE-BYPASS
TEST_NEG_seed42_full_replacement_shuffled_0048,full_replacement_shuffled,"AT1G17610,AT1G19130,AT1G19565,AT1G23380,AT1G27330,AT1G29630,AT1G55350,AT1G70680,AT2G17160,AT2G22910,AT2G23530,AT2G24310,AT2G25850,AT3G04330,AT3G09710,AT3G21140,AT3G25490,AT3G47510,AT3G54760,AT3G56540,AT3G61170,AT4G06583,AT4G34610,AT4G35733,AT4G39350,AT5G16830,AT5G28080,AT5G28237,AT5G44110,AT5G44580,AT5G57510",31,31,20042,test,AC_CAMALEXIN-SYN,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,31,NA,NA,NA,0,0.1,AC_GLUTORN-PWY
TEST_NEG_seed42_full_replacement_shuffled_0049,full_replacement_shuffled,"AT1G03680,AT1G48140,AT1G78780,AT2G27610,AT2G36290,AT2G48020,AT3G13840,AT4G35230,AT5G19633,AT5G22690,AT5G52990",11,11,20042,test,AC_PWY-6546,AraCyc,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,11,NA,NA,NA,0,0.09090909090909091,ath00510
TEST_NEG_seed42_full_replacement_shuffled_0050,full_replacement_shuffled,"AT1G32870,AT1G67090,AT2G19490,AT2G39620,AT3G05365,AT3G18580,AT3G60850,AT3G62970,AT4G37070,AT4G38960,AT5G01030,AT5G14515,AT5G16170,AT5G55960,AT5G57590",15,15,20042,test,AC_PWY-4221ARA,AraCyc,Cofactor/vitamin metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,15,NA,NA,NA,0,0.16666666666666666,AC_PWY0-1507
TEST_NEG_seed42_full_replacement_shuffled_0051,full_replacement_shuffled,"AT1G27910,AT1G29520,AT4G06490,AT4G21902,AT5G02480",5,5,20042,test,AC_PWYQT-4450,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,5,NA,NA,NA,0,0.0,
TEST_NEG_seed42_full_replacement_shuffled_0052,full_replacement_shuffled,"AT1G01730,AT1G07380,AT1G20696,AT1G47130,AT1G48540,AT1G60000,AT1G68905,AT1G76890,AT2G01060,AT2G13600,AT2G26990,AT2G47500,AT3G04870,AT3G17660,AT3G28960,AT3G43570,AT3G47030,AT4G04630,AT4G11070,AT4G20060,AT4G29900,AT4G31340,AT5G20220,AT5G42790,AT5G46290,AT5G49010,AT5G55855,AT5G65270",28,28,20042,test,AC_PWY-5667,AraCyc,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,28,NA,NA,NA,0,0.1111111111111111,ath04082
TEST_NEG_seed42_full_replacement_shuffled_0053,full_replacement_shuffled,"AT1G73530,AT1G73620,AT2G04860,AT2G07779,AT2G19270,AT3G02660,AT3G16990,AT3G23970,AT3G29635,AT3G53250,AT4G37630,AT5G10090,AT5G16560,AT5G38490,AT5G40690,AT5G52770,AT5G62620,AT5G62940",18,18,20042,test,AC_PWY-5320,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,18,NA,NA,NA,0,0.09090909090909091,AC_PWY-7356
TEST_NEG_seed42_corrupted_pathway_0000,corrupted_pathway,"AT1G12230,AT1G17310,AT1G29310,AT1G53050,AT1G68740,AT1G68907,AT1G70970,AT2G01290,AT2G07737,AT2G37960,AT2G42770,AT2G42980,AT3G04790,AT3G21240,AT3G50060,AT4G27710,AT5G24400,AT5G24420,AT5G28900,AT5G35380,AT5G35790,AT5G35913,AT5G41670,AT5G44520,AT5G44610,AT5G46450",26,26,20042,test,AC_PENTOSE-P-PWY,AraCyc,Carbohydrate metabolism,NA,NA,NA,NA,NA,NA,0.3076923076923077,0.6923076923076923,0.6923076923076923,8,18,NA,NA,NA,0,0.34615384615384615,ath01100
TEST_NEG_seed42_corrupted_pathway_0001,corrupted_pathway,"AT1G13430,AT1G32600,AT1G75130,AT2G46960,AT3G15357,AT3G45440,AT3G47341,AT4G00270,AT5G15560,AT5G55520,AT5G64950",11,11,20042,test,AC_PWY-6546,AraCyc,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.2727272727272727,0.7272727272727273,0.7272727272727273,3,8,NA,NA,NA,0,0.2727272727272727,AC_PWY-6546
TEST_NEG_seed42_corrupted_pathway_0002,corrupted_pathway,"AT1G02140,AT1G12920,AT1G13120,AT1G13750,AT1G13770,AT1G15400,AT1G17130,AT1G27540,AT1G27595,AT1G32585,AT1G34140,AT1G45233,AT1G47400,AT1G48325,AT1G49760,AT1G50080,AT1G51405,AT1G51510,AT1G52660,AT1G54450,AT1G59830,AT1G63535,AT1G63720,AT1G64040,AT1G67480,AT1G73820,AT1G78870,AT2G03240,AT2G05710,AT2G21970,AT2G22050,AT2G23600,AT2G24060,AT2G24500,AT2G25910,AT2G27290,AT2G29400,AT2G30240,AT2G30550,AT2G33000,AT2G34660,AT2G34710,AT2G34930,AT2G35340,AT2G36440,AT2G36560,AT2G37380,AT2G38250,AT2G39260,AT2G42780,AT2G46567,AT3G06560,AT3G10010,AT3G10870,AT3G14230,AT3G18630,AT3G19760,AT3G19790,AT3G21960,AT3G22860,AT3G23620,AT3G43920,AT3G43940,AT3G44950,AT3G45800,AT3G50590,AT3G54930,AT3G58140,AT3G58877,AT3G58990,AT3G60800,AT3G60850,AT3G61310,AT3G62440,AT3G63110,AT3G63210,AT4G03090,AT4G04885,AT4G08310,AT4G09590,AT4G12040,AT4G12860,AT4G14300,AT4G16195,AT4G19850,AT4G24140,AT4G25515,AT4G26200,AT4G28400,AT4G29940,AT4G33830,AT4G34540,AT4G35100,AT4G39680,AT5G06200,AT5G06560,AT5G06940,AT5G10630,AT5G13920,AT5G17345,AT5G18430,AT5G18580,AT5G19490,AT5G28850,AT5G37270,AT5G39820,AT5G43720,AT5G44090,AT5G44200,AT5G48810,AT5G51660,AT5G53045,AT5G55550,AT5G55670,AT5G56570,AT5G59950,AT5G60940,AT5G64220,AT5G66700",119,119,20042,test,ath03015,KEGG,Other KEGG/cellular,NA,NA,NA,NA,NA,NA,0.24369747899159663,0.7563025210084033,0.7563025210084033,29,90,NA,NA,NA,0,0.24369747899159663,ath03015
TEST_NEG_seed42_corrupted_pathway_0003,corrupted_pathway,"AT1G13608,AT1G19390,AT1G22410,AT1G32200,AT1G35490,AT1G47890,AT1G51390,AT1G61710,AT1G63290,AT1G67840,AT1G72660,AT2G35680,AT2G45150,AT3G11325,AT3G18850,AT3G47630,AT3G58830,AT3G60620,AT4G05400,AT4G12000,AT4G18070,AT4G33910,AT5G10200,AT5G16870,AT5G18250,AT5G23110,AT5G40610,AT5G56610,AT5G56650,AT5G60550,AT5G60620,ATCG01010",32,32,20042,test,AC_PWY4FS-8,AraCyc,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.40625,0.59375,0.59375,13,19,NA,NA,NA,0,0.6153846153846154,AC_PWY4FS-7
TEST_NEG_seed42_corrupted_pathway_0004,corrupted_pathway,"AT1G48560,AT1G77240,AT2G17043,AT2G22950,AT2G23890,AT2G36310,AT3G12345,AT3G27440,AT3G53900,AT3G56800,AT4G37130,AT5G06310",12,12,20042,test,AC_PWYQT-4445,AraCyc,Degradation/catabolism,NA,NA,NA,NA,NA,NA,0.3333333333333333,0.6666666666666666,0.6666666666666666,4,8,NA,NA,NA,0,0.3333333333333333,AC_PWYQT-4445
TEST_NEG_seed42_corrupted_pathway_0005,corrupted_pathway,"AT1G08190,AT1G12780,AT1G17970,AT1G20405,AT1G22930,AT1G29005,AT1G52700,AT1G56180,AT1G60450,AT1G62660,AT1G63180,AT1G66180,AT1G72000,AT1G72600,AT1G74660,AT2G22155,AT2G22750,AT2G28700,AT2G41150,AT2G44480,AT2G44930,AT2G46130,AT2G46320,AT3G06500,AT3G08750,AT3G11080,AT3G12350,AT3G14240,AT3G24982,AT3G46530,AT3G47800,AT3G48410,AT3G53330,AT3G55890,AT3G57520,AT3G57810,AT4G00570,AT4G00651,AT4G01970,AT4G02735,AT4G03540,AT4G04500,AT4G04960,AT4G08520,AT4G10260,AT4G10960,AT4G11120,AT4G14080,AT4G19680,AT4G29220,AT4G34800,AT4G37840,AT5G06165.1,AT5G15140,AT5G19760,AT5G20250,AT5G22510,AT5G36280,AT5G40390,AT5G51820,AT5G52560,AT5G55893,AT5G58970,AT5G62460,AT5G65210",65,65,20042,test,ath00052,KEGG,Carbohydrate metabolism,NA,NA,NA,NA,NA,NA,0.27692307692307694,0.7230769230769231,0.7230769230769231,18,47,NA,NA,NA,0,0.38461538461538464,AC_PWY-5337
